endSystemDelay,packetLoss,JBnominal,noiseLevel,Rfactor,signalLevel,MOSLQ
580.0,30.83,162,-59,248,-49,0.0
580.0,30.83,153,-58,248,-45,0.0
580.0,30.83,165,-57,248,-54,0.0
580.0,30.83,164,-58,248,-40,0.0
550.0,32.258,168,-60,251,-51,0.0
550.0,32.258,167,-60,251,-53,0.0
550.0,32.258,188,-59,251,-47,0.0
550.0,32.258,164,-57,251,-27,0.0
550.0,32.258,170,-54,251,-24,0.0
565.0,27.71,157,-53,251,-32,0.0
565.0,27.71,137,-59,251,-54,0.0
565.0,27.71,156,-57,251,-27,0.0
565.0,27.71,175,-57,251,-39,0.0
565.0,27.71,193,-57,251,-53,0.0
679.0,40.234,200,-56,230,-44,0.0
679.0,40.234,185,-57,230,-36,0.0
679.0,40.234,202,-56,230,-35,0.0
679.0,40.234,188,-57,230,-53,0.0
679.0,40.234,183,-55,230,-22,0.0
