netMosAvg,d2cLossAvg,e2eJitterAvg,d2cJitterAvg,e2eLossAvg,jitDepthAvg,playSpeedAvg
3.70476,10,44,44,10,100,1.2
3.9556199999999997,4,31,31,4,173,1.09
3.95436,4,32,32,4,99,1.0
3.9770199999999996,4,30,30,4,96,1.14
3.9609,4,34,34,4,100,1.16
3.7850599999999996,9,40,40,9,93,1.02
3.9677300000000004,4,34,34,4,88,1.06
3.95335,4,37,37,4,102,1.1
3.9933699999999996,3,34,34,3,177,1.14
3.85457,7,44,44,7,100,1.18182
3.98509,4,35,35,4,104,1.06
4.0018199999999995,3,40,40,3,115,1.0
4.045030000000001,2,34,34,2,100,1.0
4.13,0,24,24,0,87,1.0
3.98719,4,55,55,4,99,1.0
4.13,0,24,24,0,91,1.0
4.054469999999999,2,30,30,2,87,1.0
3.6666,4,27,27,4,121,1.16
3.73918,3,36,36,3,110,1.18
3.8276199999999996,3,23,23,3,88,1.04
3.84939,2,23,23,2,96,1.1
3.9212599999999997,1,24,24,1,153,1.14
3.8502400000000003,2,24,24,2,103,1.16
4.07672,1,23,23,1,88,1.04
4.11064,0,23,23,0,102,1.08
3.8576699999999997,2,23,23,2,99,1.1
3.8962,2,24,24,2,105,1.12
4.09018,0,23,23,0,118,1.18
3.75256,4,23,23,4,127,1.2
4.06121,1,23,23,1,94,1.08
4.05122,1,24,24,1,107,1.1
4.03472,1,24,24,1,164,1.125
3.8054300000000003,4,23,23,4,90,1.18
3.84272,3,24,24,3,90,1.06
3.8877099999999998,2,24,24,2,95,1.08
3.98936,1,26,26,1,94,1.14
4.00504,2,23,23,2,98,1.18
3.87006,4,26,26,4,153,1.2
3.8827199999999995,3,34,34,3,98,1.08
4.00194,2,24,24,2,97,1.10909
3.9796699999999996,2,24,24,2,107,1.16
3.7873099999999997,5,28,28,5,100,1.2
3.9545199999999996,2,25,25,2,90,1.07273
3.95992,2,26,26,2,96,1.12
3.89541,3,25,25,3,93,1.14
3.70776,5,28,28,5,100,1.18
3.9193,2,25,25,2,140,1.04
3.6654400000000003,6,35,35,6,89,1.12
3.8908099999999997,3,27,27,3,102,1.12
3.8974900000000003,3,27,27,3,129,1.16
3.6493300000000004,6,29,29,6,101,1.04
3.8635300000000004,3,27,27,3,90,1.06
3.88705,3,27,27,3,102,1.1
3.88234,3,29,29,3,97,1.14
3.8931699999999996,3,29,29,3,97,1.18
3.6267,7,30,30,7,83,1.2
3.73691,6,27,27,6,147,1.1
3.89941,3,27,27,3,105,1.14
3.6550199999999995,7,34,34,7,99,1.2
3.8936900000000003,4,30,30,4,171,1.08
3.8767099999999997,4,29,29,4,107,1.1
3.903,4,27,27,4,99,1.14
3.87315,4,27,27,4,95,1.16
3.68442,7,33,33,7,102,1.2
3.8989800000000003,4,28,28,4,95,1.08
3.8760199999999996,4,30,30,4,98,1.12
3.89209,4,29,29,4,135,1.16
3.6250699999999996,9,34,34,9,110,1.2
3.8863199999999996,5,30,30,5,97,1.04
3.8935400000000002,5,30,30,5,92,1.1
3.89696,5,30,30,5,93,1.14
3.8866400000000003,5,30,30,5,112,1.16
3.5699300000000003,12,34,34,12,94,1.2
3.91244,4,30,30,4,87,1.06
3.90371,5,31,31,5,95,1.12
3.92329,4,32,32,4,123,1.0
3.92346,4,33,33,4,128,1.18
3.7281,9,38,38,9,94,1.06
3.92495,4,32,32,4,159,1.1
3.9153,5,31,31,5,105,1.0
3.75875,9,36,36,9,109,1.18
3.9280199999999996,5,32,32,5,93,1.06
3.95969,4,30,30,4,89,1.08
3.93267,5,35,35,5,100,1.0
3.81046,8,38,38,8,99,1.02
3.91951,5,35,35,5,149,1.06
3.9802,4,33,33,4,106,1.0
3.95566,4,34,34,4,101,1.12
3.9486800000000004,5,37,37,5,122,1.16
3.8629800000000003,7,42,42,7,144,1.2
3.9624900000000003,4,38,38,4,105,1.08
3.99149,4,37,37,4,102,1.0
4.03552,2,32,32,2,96,1.14
4.02419,3,34,34,3,98,1.0
3.9332599999999998,5,53,53,5,99,1.0
4.03573,2,41,41,2,100,1.0
4.13,0,23,23,0,95,1.0
3.8576599999999996,2,23,23,2,122,1.14
3.85964,3,24,24,3,155,1.18
3.71956,3,23,23,3,88,1.2
3.8961099999999997,1,23,23,1,170,1.16
3.86861,2,23,23,2,94,1.14
3.86666,3,33,33,3,90,1.16
3.87724,2,24,24,2,93,1.18
3.85416,2,27,27,2,104,1.2
3.91313,2,24,24,2,141,1.08
4.0734,1,23,23,1,96,1.12
3.9009199999999997,2,23,23,2,101,1.16
3.8239099999999997,3,23,23,3,114,1.2
4.0555900000000005,1,23,23,1,100,1.08
3.8496699999999997,3,25,25,3,89,1.1
4.0586400000000005,1,24,24,1,95,1.14
3.8769,3,25,25,3,95,1.18
4.0227,1,23,23,1,100,1.06
3.9088199999999995,2,24,24,2,121,1.1
4.01719,1,24,24,1,164,1.14
3.83687,4,23,23,4,100,1.18
3.9891900000000002,2,24,24,2,109,1.06
3.9091199999999997,2,24,24,2,151,1.1
3.8670400000000003,3,24,24,3,106,1.14
3.8946300000000003,2,24,24,2,104,1.16
3.7878199999999995,5,24,24,5,109,1.2
3.9049,3,27,27,3,94,1.08
3.89911,3,25,25,3,93,1.12
3.93204,2,24,24,2,153,1.14
3.90133,3,27,27,3,99,1.16
3.66411,6,29,29,6,103,1.2
3.88141,3,28,28,3,108,1.08
3.7002699999999997,5,28,28,5,97,1.12
3.89876,3,26,26,3,91,1.18
3.6032800000000003,7,32,32,7,100,1.2
3.8706099999999997,3,25,25,3,88,1.06
3.8746300000000002,3,27,27,3,93,1.08
3.65395,7,31,31,7,91,1.14
3.8870699999999996,4,28,28,4,163,1.12
3.50659,9,35,35,9,99,1.1555600000000001
3.8633699999999997,4,28,28,4,99,1.04444
3.8702900000000002,4,29,29,4,120,1.08
3.8693199999999996,4,27,27,4,113,1.12
3.8723699999999996,4,28,28,4,93,1.16
3.61384,9,35,35,9,96,1.18
3.8884199999999995,5,28,28,5,100,1.06
3.89342,4,29,29,4,95,1.1
3.65274,9,37,37,9,138,1.18
3.9006300000000005,4,30,30,4,106,1.06
3.87984,5,28,28,5,95,1.08
3.89183,5,27,27,5,106,1.12
3.88594,5,29,29,5,139,1.14
3.64802,10,38,38,10,124,1.18
3.87804,5,30,30,5,89,1.04
3.9230699999999996,4,30,30,4,89,1.08
3.8819,5,30,30,5,92,1.1
3.92095,4,29,29,4,96,1.14
3.68214,10,40,40,10,119,1.16
3.92256,4,31,31,4,92,1.04
3.9134599999999997,5,31,31,5,99,1.1
3.9254599999999997,4,32,32,4,93,1.14
3.70986,10,43,43,10,179,1.18
3.92781,4,30,30,4,91,1.0
3.9346900000000002,4,30,30,4,88,1.1
3.94285,4,32,32,4,104,1.14
3.78761,8,41,41,8,97,1.18
3.9308400000000003,5,33,33,5,114,1.04
3.9613199999999997,4,29,29,4,99,1.0
3.96535,4,30,30,4,92,1.1
3.93641,5,34,34,5,90,1.12
3.97799,4,32,32,4,91,1.16
3.75273,10,45,45,10,92,1.2
3.96505,4,38,38,4,86,1.08
3.9689900000000002,4,37,37,4,162,1.0
3.9022900000000003,6,42,42,6,119,1.18
3.99225,4,39,39,4,94,1.04
4.01852,3,38,38,3,94,1.0
4.06295,2,34,34,2,180,1.0
4.04871,2,39,39,2,102,1.0
4.07319,1,32,32,1,88,1.0
4.059069999999999,2,32,32,2,102,1.0
3.9645099999999998,1,23,23,1,138,1.1
3.8772699999999998,2,23,23,2,97,1.14
3.8485699999999996,3,23,23,3,99,1.18
3.95424,2,23,23,2,99,1.2
3.86165,2,39,39,2,94,1.2
3.98565,1,23,23,1,131,1.04
4.10919,0,23,23,0,91,1.1
4.08652,0,24,24,0,90,1.14
4.05506,1,24,24,1,141,1.18
3.92142,2,23,23,2,101,1.06
4.04831,1,24,24,1,95,1.1
3.8776300000000004,2,29,29,2,108,1.16
3.9506300000000003,3,24,24,3,93,1.18
3.8573199999999996,3,24,24,3,102,1.07273
3.89526,2,24,24,2,93,1.1
3.89185,2,26,26,2,133,1.14
3.9931099999999997,2,24,24,2,111,1.16
3.78517,5,26,26,5,93,1.2
4.01276,2,24,24,2,99,1.1
3.9840699999999996,2,24,24,2,176,1.14
3.9793199999999995,2,24,24,2,93,1.16
3.66992,5,24,24,5,94,1.2
3.93782,2,26,26,2,98,1.06
3.93548,2,28,28,2,98,1.08
3.9156,3,27,27,3,109,1.12
3.9500699999999997,2,27,27,2,144,1.16
3.7060000000000004,5,27,27,5,115,1.2
3.91974,3,26,26,3,100,1.08
3.92478,3,27,27,3,143,1.1
3.91036,3,26,26,3,96,1.14
3.6393199999999997,7,29,29,7,83,1.04
3.86059,3,27,27,3,98,1.08
3.8663300000000005,3,27,27,3,98,1.12
3.8864199999999998,3,27,27,3,90,1.16
3.62822,7,31,31,7,144,1.2
3.8956699999999995,3,28,28,3,94,1.08
3.87912,3,28,28,3,90,1.1
3.89002,4,27,27,4,97,1.14
3.64529,7,30,30,7,177,1.2
3.8879099999999998,4,28,28,4,90,1.08
3.70045,7,31,31,7,107,1.04
3.895,4,25,25,4,113,1.08
3.89515,3,29,29,3,100,1.14
3.86789,4,28,28,4,97,1.16
3.6425099999999997,9,32,32,9,157,1.2
3.8815699999999995,4,30,30,4,90,1.06
3.87961,4,28,28,4,93,1.1
3.87488,4,28,28,4,151,1.14
3.8883,5,29,29,5,101,1.18
3.6476,9,35,35,9,93,1.0
3.88899,5,33,33,5,106,1.08
3.71316,8,33,33,8,105,1.02
3.77115,7,37,37,7,92,1.04
3.9076400000000002,4,27,27,4,92,1.06
3.89759,5,29,29,5,143,1.0
3.8946400000000003,5,31,31,5,91,1.12
3.9324800000000004,4,29,29,4,100,1.0
3.9066300000000003,5,29,29,5,107,1.18
3.7036599999999997,10,38,38,10,139,1.2
3.90927,5,33,33,5,100,1.06
3.91031,5,33,33,5,97,1.08
3.949,4,32,32,4,102,1.12
3.90849,5,33,33,5,93,1.16
3.74864,9,41,41,9,97,1.04
3.9670099999999997,4,29,29,4,179,1.08
3.9568,4,33,33,4,120,1.12
3.93301,5,35,35,5,102,1.16
3.82535,8,39,39,8,117,1.2
3.9721699999999998,4,32,32,4,90,1.0
3.9974,3,29,29,3,92,1.12
3.93949,5,37,37,5,96,1.14
3.8575,7,42,42,7,100,1.02
3.99315,4,36,36,4,89,1.0
4.01823,3,34,34,3,87,1.04
4.04943,2,32,32,2,114,1.0
3.9647699999999997,4,56,56,4,115,1.18182
4.06161,2,37,37,2,97,1.0
4.13,0,23,23,0,124,1.0
4.03329,2,28,28,2,137,1.0
3.61372,3,23,23,3,90,1.2
3.83185,2,42,42,2,89,1.04
3.9100800000000002,1,28,28,1,105,1.08
4.06527,0,23,23,0,104,1.12
4.07895,0,24,24,0,130,1.16
3.70035,6,30,30,6,128,1.18
3.8717099999999998,2,23,23,2,92,1.08
3.8482199999999995,2,23,23,2,96,1.1
3.90536,2,25,25,2,189,1.12
4.09645,0,23,23,0,96,1.16
3.8791900000000004,3,24,24,3,107,1.2
4.06145,1,23,23,1,87,1.06
4.04536,1,23,23,1,94,1.08
4.02752,1,32,32,1,95,1.12
3.85655,3,24,24,3,112,1.16
3.56868,7,23,23,7,114,1.18
3.91086,3,23,23,3,90,1.2
3.89221,3,24,24,3,141,1.06
3.94961,2,23,23,2,95,1.1
4.0107099999999996,2,23,23,2,92,1.12
3.9599900000000003,2,26,26,2,98,1.16364
3.80058,4,26,26,4,99,1.2
3.9765599999999997,2,25,25,2,96,1.08
3.93771,2,24,24,2,99,1.1
3.7722300000000004,5,28,28,5,177,1.15
3.92927,2,26,26,2,88,1.06
3.94854,2,23,23,2,91,1.08
3.9138699999999997,3,24,24,3,147,1.1
3.8746099999999997,3,28,28,3,100,1.12
3.8936699999999997,3,26,26,3,95,1.16
3.6478900000000003,6,29,29,6,138,1.18
3.8656800000000002,3,27,27,3,90,1.06
3.8605,3,27,27,3,101,1.08
3.86689,3,28,28,3,93,1.12
3.87794,3,28,28,3,172,1.14
3.6143699999999996,7,28,28,7,96,1.18
3.8825199999999995,3,28,28,3,98,1.06
3.8825,3,29,29,3,163,1.1
3.8883300000000003,4,28,28,4,97,1.14545
3.6389199999999997,7,30,30,7,101,1.2
3.8688300000000004,4,28,28,4,102,1.08
3.8812800000000003,4,30,30,4,101,1.1
3.8906300000000003,4,27,27,4,99,1.16
3.6636300000000004,7,33,33,7,95,1.2
3.8713800000000003,4,29,29,4,136,1.06
3.89331,4,29,29,4,90,1.10909
3.8964300000000005,4,27,27,4,92,1.14
3.65538,9,34,34,9,98,1.18
3.8904,4,28,28,4,89,1.04
3.88246,4,30,30,4,100,1.08
3.8957699999999997,4,29,29,4,92,1.12
3.9068199999999997,4,30,30,4,98,1.16
3.66517,9,37,37,9,101,1.18
3.8805400000000003,5,29,29,5,100,1.08
3.93241,4,31,31,4,170,1.0
3.91433,5,31,31,5,117,1.16
3.7255599999999998,9,34,34,9,94,1.2
3.9233599999999997,4,31,31,4,173,1.13636
3.90659,5,30,30,5,97,1.14
3.6056199999999996,12,54,54,12,94,1.2
3.9179,5,35,35,5,90,1.06
3.93621,4,30,30,4,103,1.1
3.93857,4,30,30,4,89,1.14
3.72021,10,42,42,10,101,1.0
3.9321699999999997,5,31,31,5,101,1.08
3.92558,5,36,36,5,114,1.12
3.92351,5,30,30,5,99,1.14
3.7598199999999995,10,44,44,10,101,1.18
3.9683599999999997,4,32,32,4,94,1.04
3.95811,4,39,39,4,107,1.0
3.97094,4,34,34,4,91,1.1
3.9982800000000003,3,34,34,3,102,1.14
3.9751300000000005,4,38,38,4,98,1.16
3.90449,6,42,42,6,165,1.0
4.020630000000001,3,34,34,3,98,1.0
4.00898,3,39,39,3,116,1.0
4.04225,2,38,38,2,131,1.0
3.9300800000000002,6,57,57,6,100,1.0
4.07126,1,43,43,1,94,1.0
4.08769,1,29,29,1,92,1.0
3.87445,1,24,24,1,95,1.12
3.85226,2,23,23,2,101,1.14
4.11734,0,24,24,0,169,1.16
3.9891300000000003,1,27,27,1,100,1.2
3.8765400000000003,2,47,47,2,96,1.0
3.86898,2,24,24,2,90,1.14
3.98381,1,24,24,1,99,1.16
4.03279,1,23,23,1,144,1.2
3.82305,3,25,25,3,98,1.06
3.95077,1,23,23,1,95,1.1
4.07875,1,24,24,1,99,1.16
3.8283,3,24,24,3,103,1.18
4.03092,1,24,24,1,154,1.06
3.87103,2,26,26,2,97,1.1
3.9202199999999996,2,25,25,2,103,1.12
3.82429,3,24,24,3,169,1.18
4.04812,1,23,23,1,96,1.04
4.02251,1,23,23,1,109,1.08
3.7191199999999998,5,35,35,5,94,1.12
3.8462300000000003,4,27,27,4,106,1.18
3.9851099999999997,2,23,23,2,94,1.06
3.9260900000000003,2,25,25,2,126,1.08
3.98509,2,24,24,2,96,1.12
3.95431,2,24,24,2,96,1.16
3.6919999999999997,6,29,29,6,154,1.2
3.9259199999999996,2,26,26,2,95,1.06
3.96578,2,26,26,2,108,1.1
3.92196,3,26,26,3,116,1.12
3.92801,2,26,26,2,105,1.16
3.9289099999999997,2,26,26,2,98,1.18
3.6736800000000005,6,29,29,6,103,1.2
3.741,4,25,25,4,112,1.06
3.88575,3,26,26,3,93,1.08
3.86194,3,26,26,3,96,1.12
3.88694,3,28,28,3,115,1.16
3.64091,6,31,31,6,151,1.2
3.87506,3,28,28,3,95,1.08
3.8872,3,28,28,3,103,1.12
3.85877,3,27,27,3,96,1.16
3.63248,7,32,32,7,107,1.2
3.7511900000000002,6,30,30,6,97,1.08
3.89711,4,29,29,4,109,1.12
3.86671,4,28,28,4,137,1.14
3.6608099999999997,8,34,34,8,98,1.18
3.89455,4,29,29,4,94,1.13
3.8741199999999996,4,30,30,4,102,1.1
3.87166,4,27,27,4,103,1.12
3.90089,4,29,29,4,98,1.14
3.6692699999999996,9,32,32,9,100,1.18
3.88496,5,32,32,5,94,1.06
3.9047099999999997,4,30,30,4,98,1.1
3.8892300000000004,5,28,28,5,186,1.14
3.8980099999999998,4,30,30,4,91,1.16
3.63481,10,39,39,10,102,1.2
3.9153,4,32,32,4,137,1.06
3.89679,5,32,32,5,96,1.12
3.91923,4,30,30,4,102,1.14
3.7112,9,37,37,9,167,1.18182
3.93356,4,30,30,4,101,1.06
3.8366300000000004,7,31,31,7,102,1.08
3.9075699999999998,5,31,31,5,99,1.14
3.9274199999999997,4,31,31,4,183,1.16
3.71505,10,42,42,10,92,1.2
3.89028,6,37,37,6,120,1.02
3.9595599999999997,4,30,30,4,103,1.1
3.9729400000000004,4,32,32,4,94,1.16
3.79149,8,42,42,8,138,1.0
3.9670199999999998,4,30,30,4,99,1.08
3.9739999999999998,4,32,32,4,96,1.12
3.95155,4,32,32,4,103,1.16
3.8389800000000003,8,39,39,8,133,1.2
3.98181,4,32,32,4,98,1.08
3.9878699999999996,4,36,36,4,88,1.10909
4.13,0,24,24,0,93,1.0
3.9066099999999997,6,52,52,6,119,1.18
4.04352,2,36,36,2,144,1.0
4.0300400000000005,3,42,42,3,104,1.0
4.03986,2,39,39,2,101,1.0
4.07174,1,44,44,1,95,1.0
3.9104900000000002,3,28,28,3,105,1.04
3.86899,2,23,23,2,140,1.06
3.8595099999999998,2,28,28,2,96,1.12
4.11925,0,24,24,0,96,1.16
3.8475,3,24,24,3,96,1.18
3.84447,2,23,23,2,129,1.04
3.8698300000000003,2,44,44,2,93,1.08
3.86091,2,23,23,2,93,1.12
3.8802800000000004,2,26,26,2,91,1.14
4.05604,1,23,23,1,95,1.18
3.92098,2,24,24,2,89,1.06
4.07795,1,23,23,1,164,1.1
3.85468,2,31,31,2,105,1.14
4.10005,0,24,24,0,102,1.18
3.81206,4,23,23,4,105,1.2
4.03038,1,23,23,1,89,1.08
3.9957800000000003,2,24,24,2,108,1.1
4.0240800000000005,1,24,24,1,96,1.14
3.8885699999999996,2,23,23,2,104,1.18
3.82306,4,24,24,4,90,1.02
3.9986599999999997,2,24,24,2,83,1.0
3.8660900000000002,3,24,24,3,92,1.08
3.99528,2,23,23,2,101,1.12
3.89946,2,24,24,2,108,1.16
3.8734800000000003,4,27,27,4,93,1.2
3.94296,2,24,24,2,129,1.16
3.66221,6,28,28,6,106,1.18
3.8997699999999997,3,24,24,3,90,1.06
3.90835,3,24,24,3,104,1.1
3.92456,3,24,24,3,99,1.14
3.64623,6,29,29,6,158,1.18
3.88665,3,26,26,3,91,1.06
3.87661,3,28,28,3,90,1.1
3.8963900000000002,3,28,28,3,134,1.14
3.891,3,28,28,3,136,1.18
3.52116,9,38,38,9,103,1.2
3.8823199999999995,3,26,26,3,107,1.14
3.4352699999999996,11,34,34,11,94,1.18
3.87111,4,27,27,4,103,1.06
3.86349,4,28,28,4,103,1.08
3.8713599999999997,4,28,28,4,186,1.12
3.8742,4,30,30,4,94,1.16
3.61046,9,35,35,9,101,1.18
3.89886,3,28,28,3,164,1.06
3.8938699999999997,4,27,27,4,89,1.1
3.89678,4,31,31,4,95,1.0
3.88,4,28,28,4,98,1.18
3.6728099999999997,9,35,35,9,85,1.2
3.90529,4,32,32,4,126,1.08
3.88829,5,30,30,5,95,1.12
3.66621,9,35,35,9,148,1.18
3.8898800000000002,4,30,30,4,84,1.06
3.72716,8,32,32,8,91,1.1
3.8948199999999997,5,33,33,5,124,1.12
3.88711,5,32,32,5,125,1.14
3.69003,10,34,34,10,101,1.2
3.91972,4,32,32,4,89,1.06
3.88911,5,32,32,5,95,1.1
3.93089,4,31,31,4,101,1.14
3.7354199999999995,9,38,38,9,129,1.16
3.9259199999999996,4,31,31,4,99,1.0
3.91011,5,34,34,5,96,1.08
3.9448800000000004,4,31,31,4,94,1.12
3.9622800000000002,4,32,32,4,167,1.16
3.7412400000000003,10,43,43,10,104,1.0
3.9247199999999998,5,34,34,5,89,1.04
3.95053,4,34,34,4,91,1.0
3.92529,5,31,31,5,103,1.1
3.9664300000000003,4,33,33,4,97,1.12
3.9791199999999995,4,36,36,4,111,1.16
3.7978099999999997,9,47,47,9,159,1.2
3.9560699999999995,4,33,33,4,99,1.06
3.9704099999999998,4,34,34,4,94,1.0
4.02378,3,31,31,3,102,1.0
3.85565,7,48,48,7,95,1.0
4.06377,1,30,30,1,88,1.0
3.92847,6,52,52,6,88,1.0
4.07943,1,39,39,1,96,1.0
4.13,0,23,23,0,97,1.0
4.07367,1,32,32,1,105,1.0
3.7571199999999996,3,31,31,3,116,1.18
3.85665,2,24,24,2,88,1.04
4.09393,0,23,23,0,97,1.06
3.8765300000000003,1,23,23,1,91,1.1
3.93212,1,23,23,1,101,1.12727
3.8841099999999997,2,25,25,2,92,1.18
4.04442,1,23,23,1,101,1.2
4.0877300000000005,0,23,23,0,94,1.12
4.04321,1,25,25,1,89,1.2
4.032830000000001,1,23,23,1,165,1.06
4.0776699999999995,1,24,24,1,87,1.1
3.88705,2,25,25,2,99,1.14
3.71777,4,37,37,4,152,1.18
3.98204,2,24,24,2,93,1.06
3.98127,2,24,24,2,107,1.12
4.06147,1,24,24,1,89,1.14
3.86018,3,24,24,3,91,1.16
3.7552800000000004,4,23,23,4,93,1.2
3.9510300000000003,2,26,26,2,110,1.16
3.8059300000000005,4,25,25,4,165,1.2
3.83756,4,27,27,4,94,1.04
3.9503,2,26,26,2,90,1.06
3.96561,2,24,24,2,100,1.1
3.9642199999999996,2,23,23,2,169,1.12
3.9213400000000003,3,24,24,3,94,1.16
3.7203,5,25,25,5,98,1.2
3.89773,3,24,24,3,93,1.06
3.91785,2,26,26,2,103,1.12
3.93256,2,26,26,2,134,1.16
3.6535800000000003,6,27,27,6,113,1.2
3.89285,3,28,28,3,102,1.16
3.61628,7,30,30,7,149,1.2
3.89696,3,26,26,3,104,1.08
3.87744,3,28,28,3,89,1.1
3.8754800000000005,3,28,28,3,92,1.14
3.85963,3,28,28,3,104,1.16
3.6379699999999997,7,32,32,7,104,1.2
3.75069,6,35,35,6,90,1.04
3.86913,4,29,29,4,129,1.06
3.86294,4,27,27,4,100,1.08
3.8919599999999996,4,30,30,4,96,1.1
3.6710300000000005,7,33,33,7,102,1.16364
3.89359,4,28,28,4,154,1.08
3.8907199999999995,4,30,30,4,89,1.12
3.8744,4,29,29,4,96,1.14
3.64923,9,36,36,9,105,1.16
3.8755699999999997,4,31,31,4,87,1.04
3.89848,4,29,29,4,97,1.06
3.91341,4,28,28,4,153,1.12
3.8818699999999997,4,28,28,4,90,1.16
3.8760199999999996,5,30,30,5,95,1.18
3.6507300000000003,10,36,36,10,108,1.2
3.90501,4,32,32,4,92,1.0
3.8963300000000003,5,30,30,5,96,1.12
3.89755,5,29,29,5,98,1.16
3.6884,10,40,40,10,100,1.18
3.89322,5,30,30,5,94,1.06
3.9408199999999995,4,31,31,4,92,1.10909
3.8549900000000004,6,31,31,6,182,1.16
3.74042,9,40,40,9,89,1.02
3.96083,4,31,31,4,110,1.0
3.9427199999999996,4,30,30,4,137,1.14
3.8121699999999996,8,38,38,8,110,1.16364
3.94976,4,34,34,4,153,1.03
3.95795,4,33,33,4,98,1.1
3.93859,5,32,32,5,94,1.14
3.9234,5,34,34,5,96,1.16
3.78159,9,44,44,9,133,1.04
3.94443,5,36,36,5,118,1.06
3.9729699999999997,4,30,30,4,88,1.0
3.95568,4,34,34,4,169,1.14
3.97015,4,37,37,4,98,1.0
3.84765,8,54,54,8,107,1.02
3.9870099999999997,4,42,42,4,90,1.06
4.05467,2,36,36,2,99,1.0
4.00735,3,41,41,3,98,1.0
4.03134,3,39,39,3,108,1.0
4.0493,2,38,38,2,161,1.0
3.9948,4,40,40,4,98,1.0
4.13,0,23,23,0,91,1.08
3.8853699999999995,1,24,24,1,154,1.12
4.01751,0,23,23,0,94,1.18
3.9627,1,25,25,1,105,1.18
3.91056,2,23,23,2,146,1.04
4.1081900000000005,0,24,24,0,95,1.06667
3.87951,2,24,24,2,93,1.12
3.87289,2,26,26,2,93,1.14
4.08601,1,26,26,1,180,1.18
3.8019800000000004,3,23,23,3,89,1.2
3.87,2,23,23,2,90,1.06
4.04473,1,24,24,1,94,1.1
4.00951,1,24,24,1,187,1.12
3.90956,2,25,25,2,102,1.16
3.9220300000000003,3,27,27,3,94,1.2
4.03479,1,24,24,1,107,1.1
3.92348,2,27,27,2,110,1.14
3.7886,4,28,28,4,98,1.18
3.8320199999999995,3,24,24,3,162,1.06
3.8066199999999997,5,32,32,5,102,1.08
3.95405,2,24,24,2,109,1.14
3.92717,2,24,24,2,113,1.16
3.7311,5,30,30,5,140,1.2
3.9148099999999997,2,27,27,2,102,1.06
3.97105,2,23,23,2,97,1.1
3.90679,3,25,25,3,97,1.12
3.9634,2,24,24,2,100,1.14
3.6827300000000003,6,29,29,6,110,1.18
3.9226,3,25,25,3,97,1.06
3.8743300000000005,3,26,26,3,113,1.08
3.8937800000000005,3,27,27,3,118,1.12
3.88556,3,27,27,3,116,1.14
3.61867,7,33,33,7,123,1.18
3.88059,3,28,28,3,98,1.06
3.8643300000000003,3,27,27,3,89,1.1
3.86555,4,27,27,4,100,1.14
3.61628,8,33,33,8,97,1.18
3.8810000000000002,3,29,29,3,100,1.2
3.66879,7,30,30,7,136,1.15
3.87836,4,26,26,4,103,1.14
3.6468300000000005,7,31,31,7,103,1.2
3.86574,4,28,28,4,173,1.08
3.88573,3,29,29,3,93,1.12
3.86491,4,30,30,4,97,1.16
3.64149,9,35,35,9,101,1.2
3.8744199999999998,4,28,28,4,105,1.08
3.7418099999999996,7,42,42,7,108,1.08
3.90007,4,29,29,4,172,1.1
3.8858699999999997,5,31,31,5,96,1.0
3.67746,9,33,33,9,106,1.18
3.88703,5,29,29,5,157,1.2
3.90697,4,31,31,4,91,1.09091
3.9097800000000005,4,27,27,4,107,1.14
3.8950199999999997,5,31,31,5,162,1.16
3.68462,10,35,35,10,85,1.2
3.91701,4,29,29,4,86,1.04
3.9302,4,31,31,4,98,1.1
3.92452,4,31,31,4,93,1.14
3.7154599999999998,9,42,42,9,128,1.18
3.9022,5,33,33,5,92,1.04
3.9218599999999997,5,33,33,5,93,1.08
3.91402,5,34,34,5,105,1.06
3.94999,4,31,31,4,102,1.16
3.7720300000000004,9,39,39,9,96,1.2
3.9582900000000003,4,35,35,4,90,1.08
3.94584,5,33,33,5,95,1.0
3.9753300000000005,4,33,33,4,95,1.14
3.77233,9,39,39,9,108,1.0
3.95529,4,37,37,4,147,1.0
3.93995,5,37,37,5,96,1.0
3.98115,4,38,38,4,102,1.14
3.9885,4,40,40,4,194,1.17
3.90109,6,45,45,6,109,1.2
4.00496,3,38,38,3,97,1.0
4.04076,2,33,33,2,91,1.0
4.03736,2,36,36,2,111,1.01
4.05009,2,46,46,2,166,1.1
4.0666199999999995,1,32,32,1,112,1.0
3.87046,2,34,34,2,110,1.06
4.11734,0,23,23,0,170,1.1
3.86197,3,48,48,3,92,1.12
4.13,0,23,23,0,94,1.18
3.84743,3,28,28,3,108,1.2
4.10905,0,23,23,0,96,1.06
3.95563,1,23,23,1,100,1.08
3.8506699999999996,2,23,23,2,162,1.12
4.09066,0,24,24,0,92,1.16
3.7159,5,25,25,5,96,1.2
3.8295199999999996,3,30,30,3,196,1.12
4.08102,0,24,24,0,107,1.18
3.84314,3,24,24,3,80,1.04
3.9724800000000005,1,25,25,1,90,1.06
3.95667,2,25,25,2,103,1.1
3.88196,2,31,31,2,111,1.0
4.05706,1,23,23,1,138,1.18
3.7886,4,23,23,4,106,1.2
4.012919999999999,1,24,24,1,97,1.08
4.0164,1,23,23,1,146,1.12727
3.72597,6,27,27,6,97,1.18
3.97212,2,32,32,2,103,1.14
3.85206,3,24,24,3,100,1.18
3.6923,6,25,25,6,94,1.2
3.7758599999999998,4,58,58,4,92,1.08
3.8020199999999997,5,79,79,5,94,1.14
3.88325,3,26,26,3,105,1.16
3.61235,6,30,30,6,103,1.18
